@relation 'tesco-21200475-weka.filters.unsupervised.attribute.Remove-R1-13,15-48,66-77'

@attribute carb numeric
@attribute f_beer numeric
@attribute f_dairy numeric
@attribute f_eggs numeric
@attribute f_fats_oils numeric
@attribute f_fish numeric
@attribute f_fruit_veg numeric
@attribute f_grains numeric
@attribute f_meat_red numeric
@attribute f_poultry numeric
@attribute f_readymade numeric
@attribute f_sauces numeric
@attribute f_soft_drinks numeric
@attribute f_spirits numeric
@attribute f_sweets numeric
@attribute f_tea_coffee numeric
@attribute f_water numeric
@attribute f_wine numeric

@data
21.15472,0.010215,0.080972,0.007422,0.02125,0.020582,0.218789,0.177558,0.046266,0.018517,0.095393,0.014209,0.042086,0.002801,0.192749,0.009817,0.028917,0.012457
18.634795,0.011458,0.098771,0.012902,0.032754,0.022864,0.266287,0.148703,0.052399,0.024009,0.055892,0.013932,0.038125,0.003159,0.161804,0.005896,0.039569,0.011478
20.928076,0.00596,0.129776,0.012789,0.035232,0.018857,0.230038,0.164931,0.029642,0.011074,0.041911,0.010546,0.040703,0.003686,0.208529,0.00507,0.047085,0.004171
18.552088,0.013552,0.095385,0.011238,0.032853,0.021498,0.26018,0.147707,0.06329,0.025136,0.060661,0.015182,0.034871,0.004365,0.160724,0.00674,0.035273,0.011346
15.468777,0.016076,0.114482,0.012474,0.031212,0.025099,0.346171,0.121572,0.051576,0.019969,0.051386,0.011298,0.017591,0.002555,0.131301,0.004182,0.019072,0.023983
16.916387,0.01158,0.113367,0.010808,0.029104,0.023705,0.305828,0.138402,0.041667,0.018448,0.058475,0.013059,0.023202,0.002425,0.154956,0.005172,0.031918,0.017884
17.666705,0.013855,0.115112,0.013579,0.034909,0.023258,0.276343,0.140178,0.049324,0.019066,0.05038,0.014019,0.030289,0.003923,0.158754,0.005125,0.033595,0.018293
17.403127,0.020639,0.096758,0.008146,0.020243,0.018946,0.308169,0.153947,0.03629,0.01501,0.086477,0.010861,0.026451,0.004103,0.141911,0.005766,0.021661,0.024621
16.982696,0.016464,0.104481,0.014002,0.034497,0.026525,0.297511,0.134211,0.058348,0.022879,0.052263,0.018453,0.026097,0.00323,0.140017,0.006154,0.027465,0.017404
18.301802,0.009921,0.122052,0.014284,0.033404,0.024378,0.272148,0.150611,0.052362,0.019972,0.047491,0.014883,0.025889,0.003211,0.151595,0.006466,0.036556,0.014777
17.533257,0.011614,0.11933,0.012385,0.03172,0.022154,0.313461,0.142414,0.050934,0.018926,0.050212,0.015867,0.018577,0.003049,0.146374,0.006977,0.020803,0.015202
18.981379,0.016336,0.105954,0.010438,0.027911,0.01691,0.282215,0.161097,0.041108,0.018958,0.0532,0.012092,0.030293,0.004254,0.169514,0.006558,0.032155,0.011006
16.450076,0.026687,0.110616,0.013259,0.021654,0.022862,0.289079,0.140738,0.041445,0.02107,0.068379,0.011324,0.02668,0.002656,0.148127,0.004935,0.023843,0.026648
15.822963,0.015332,0.101715,0.014881,0.032316,0.031042,0.334262,0.130509,0.052819,0.0249,0.046076,0.01863,0.022884,0.004128,0.118103,0.005686,0.024856,0.021861
19.782356,0.025345,0.092643,0.006897,0.020557,0.013389,0.266216,0.185204,0.034542,0.014661,0.090344,0.010738,0.024885,0.002218,0.162727,0.005247,0.025697,0.018691
20.356576,0.01017,0.085247,0.008493,0.019475,0.015162,0.277904,0.175352,0.035688,0.01837,0.092635,0.01033,0.026956,0.001624,0.188517,0.00583,0.017944,0.010303
20.349446,0.010138,0.108946,0.010441,0.031447,0.016474,0.255665,0.182257,0.036096,0.020793,0.048575,0.010885,0.035624,0.006162,0.175138,0.004897,0.04041,0.006051
20.723907,0.006793,0.138061,0.015774,0.048033,0.014563,0.238673,0.171896,0.024156,0.009239,0.037225,0.010475,0.034593,0.002655,0.195075,0.004718,0.043605,0.004466
17.765,0.014833,0.108829,0.016626,0.029766,0.027514,0.315014,0.127014,0.043204,0.020147,0.044893,0.011901,0.024248,0.003084,0.162102,0.007219,0.030233,0.013374
19.173134,0.01829,0.091889,0.007872,0.0179,0.012132,0.274421,0.18222,0.032968,0.014289,0.084641,0.009067,0.029487,0.002702,0.165723,0.006001,0.031071,0.019329
20.88427,0.014548,0.093591,0.005972,0.019089,0.018009,0.237948,0.177032,0.038213,0.01713,0.094963,0.013575,0.030598,0.002417,0.190055,0.005855,0.024462,0.016543
18.486269,0.010024,0.116424,0.013927,0.03685,0.019779,0.294468,0.148425,0.048763,0.018525,0.048043,0.015994,0.023749,0.003898,0.153038,0.00514,0.031995,0.010959
18.145939,0.009646,0.134696,0.008167,0.027018,0.015992,0.310611,0.151633,0.029722,0.013362,0.050504,0.011312,0.024004,0.00246,0.169537,0.005478,0.026457,0.0094
17.49795,0.0144,0.108088,0.012773,0.032283,0.025362,0.280774,0.142375,0.053338,0.022975,0.048629,0.016404,0.032905,0.004002,0.145864,0.00647,0.037592,0.015767
14.954324,0.013743,0.118887,0.016052,0.030338,0.029422,0.353456,0.118607,0.046274,0.019595,0.044887,0.011719,0.019775,0.0029,0.119328,0.006919,0.022553,0.025546
17.94052,0.018722,0.109221,0.008754,0.023769,0.01504,0.279995,0.151372,0.046629,0.019936,0.068572,0.012232,0.024945,0.003439,0.167208,0.005334,0.020582,0.02425
19.329516,0.014136,0.087316,0.00799,0.021947,0.0172,0.237463,0.165396,0.047163,0.018545,0.083379,0.012069,0.045221,0.00367,0.188029,0.006119,0.036243,0.008114
16.363164,0.010373,0.107746,0.013523,0.033503,0.023097,0.349473,0.125914,0.048304,0.01938,0.043104,0.013374,0.023582,0.00281,0.132416,0.00626,0.031238,0.015901
19.175511,0.010972,0.108012,0.011468,0.031416,0.020031,0.243935,0.145739,0.054644,0.021907,0.056371,0.014425,0.035479,0.003952,0.186243,0.006288,0.039194,0.009926
16.452867,0.01789,0.112589,0.012613,0.031155,0.028265,0.285694,0.131164,0.053283,0.021518,0.055604,0.015172,0.028062,0.003856,0.147956,0.005576,0.029901,0.019703
18.977167,0.013026,0.102885,0.011187,0.031031,0.021965,0.250187,0.150775,0.060058,0.025849,0.055553,0.01808,0.032144,0.00333,0.167725,0.005961,0.035045,0.015198
19.016698,0.022692,0.096267,0.009231,0.027233,0.014899,0.222401,0.163488,0.043512,0.017528,0.077803,0.013072,0.036538,0.002608,0.189947,0.004484,0.028007,0.03029
19.230511,0.013216,0.101818,0.008161,0.019786,0.017405,0.264292,0.163467,0.044435,0.018245,0.084643,0.01398,0.02344,0.00135,0.172252,0.005526,0.021466,0.026521
15.914147,0.015988,0.110349,0.013432,0.033883,0.027251,0.318575,0.124515,0.054914,0.020047,0.054717,0.016429,0.021011,0.003075,0.130706,0.005714,0.022704,0.026689
17.063408,0.009386,0.109297,0.013244,0.034603,0.024926,0.324019,0.131144,0.051199,0.02203,0.046381,0.015825,0.022436,0.003008,0.142228,0.006628,0.02722,0.016428
17.034295,0.011805,0.11381,0.01228,0.034353,0.023911,0.300735,0.137701,0.05499,0.023379,0.050905,0.016562,0.023265,0.003067,0.142682,0.00568,0.029526,0.015348
18.878097,0.014006,0.10912,0.011591,0.033928,0.017223,0.259509,0.15831,0.052046,0.021743,0.059353,0.013122,0.038196,0.003945,0.154092,0.006645,0.036957,0.010215
16.936479,0.019193,0.114597,0.013649,0.02637,0.018305,0.318637,0.14307,0.045208,0.020687,0.056094,0.015049,0.016601,0.00289,0.139781,0.005263,0.017329,0.027277
16.260948,0.015651,0.105982,0.011899,0.02808,0.024317,0.328477,0.134409,0.051061,0.023369,0.055114,0.015906,0.018287,0.002954,0.129347,0.004813,0.024535,0.025801
15.008968,0.010705,0.112611,0.016456,0.033812,0.030238,0.366957,0.112126,0.046812,0.023391,0.040449,0.013759,0.015914,0.003189,0.122242,0.005486,0.025273,0.02058
19.3261,0.016817,0.08665,0.008975,0.020377,0.018628,0.250555,0.175307,0.046367,0.020993,0.085562,0.012299,0.033307,0.002845,0.17387,0.006093,0.026599,0.014756
18.931573,0.013002,0.098182,0.01132,0.033487,0.021077,0.251621,0.144071,0.062304,0.023461,0.059967,0.017165,0.032869,0.003526,0.172669,0.005729,0.039595,0.009954
20.442,0.011629,0.088785,0.007062,0.017656,0.014019,0.268107,0.171835,0.031117,0.012877,0.092847,0.009213,0.030666,0.003876,0.190739,0.004938,0.030905,0.013727
18.763471,0.009918,0.114193,0.015054,0.036757,0.023345,0.26998,0.150373,0.052189,0.017955,0.046709,0.013822,0.030522,0.003475,0.161652,0.005211,0.039735,0.00911
20.495284,0.011331,0.103304,0.007312,0.021597,0.01464,0.228464,0.186674,0.037464,0.015576,0.082256,0.009733,0.041919,0.008684,0.182751,0.005972,0.03309,0.009233
17.065031,0.011689,0.126731,0.011706,0.031666,0.018745,0.330248,0.13457,0.038736,0.016725,0.05036,0.016399,0.019791,0.001991,0.142053,0.004267,0.024175,0.020147
18.519938,0.014116,0.103023,0.013067,0.032375,0.021897,0.264233,0.148827,0.057234,0.023664,0.056549,0.017718,0.028036,0.003212,0.160082,0.005384,0.033523,0.01706
16.242534,0.019255,0.118838,0.011285,0.024225,0.020303,0.308535,0.137507,0.045582,0.020905,0.058425,0.012727,0.022179,0.002586,0.147475,0.004551,0.019415,0.026205
20.120631,0.011053,0.121368,0.012825,0.038132,0.018149,0.23924,0.159999,0.034126,0.013484,0.044532,0.011881,0.03525,0.002611,0.199368,0.005047,0.04339,0.009546
18.045108,0.012677,0.10908,0.01421,0.032925,0.025766,0.262253,0.150031,0.057354,0.021575,0.052797,0.014605,0.032627,0.003239,0.153564,0.00668,0.038145,0.012473
17.871519,0.016528,0.092204,0.008885,0.020738,0.015655,0.247396,0.155095,0.047256,0.021397,0.076723,0.014394,0.053425,0.003375,0.172283,0.006266,0.030068,0.018313
20.015973,0.010438,0.093992,0.010404,0.030577,0.019138,0.252035,0.164146,0.057026,0.019993,0.069416,0.014123,0.032941,0.005302,0.173997,0.006802,0.0328,0.00687
18.092103,0.015792,0.107817,0.01503,0.026654,0.023316,0.30082,0.145706,0.0373,0.019153,0.052872,0.013161,0.025828,0.002047,0.163402,0.004418,0.032982,0.0137
19.157309,0.007483,0.104538,0.01213,0.034788,0.023604,0.248955,0.152056,0.06352,0.026184,0.051958,0.017302,0.034573,0.004659,0.162604,0.007308,0.039577,0.008761
16.181127,0.018812,0.103418,0.015418,0.027484,0.023262,0.313554,0.135141,0.049347,0.022846,0.057586,0.015243,0.024296,0.002756,0.131977,0.005291,0.030776,0.022795
17.616062,0.008942,0.11342,0.012954,0.029489,0.025197,0.308179,0.142095,0.040021,0.019934,0.052762,0.012646,0.020376,0.002757,0.151647,0.005695,0.034342,0.019543
18.993165,0.010727,0.130014,0.012571,0.032343,0.015406,0.273286,0.158639,0.042848,0.016495,0.049294,0.015077,0.026248,0.002902,0.168417,0.00481,0.028366,0.012558
19.228795,0.008483,0.107761,0.012799,0.034683,0.021206,0.249441,0.150703,0.064009,0.026302,0.052168,0.017902,0.032573,0.003169,0.169218,0.006677,0.034327,0.008579
18.325929,0.012014,0.096751,0.011391,0.033104,0.025993,0.28199,0.140987,0.059496,0.022176,0.057303,0.021145,0.026346,0.003237,0.157393,0.005846,0.029704,0.015125
18.59991,0.013389,0.101619,0.009465,0.026701,0.01758,0.293316,0.153416,0.033873,0.016179,0.069096,0.008535,0.029567,0.002382,0.18013,0.005898,0.027656,0.011198
18.588806,0.018937,0.079975,0.011382,0.021966,0.022099,0.271208,0.171931,0.03398,0.015809,0.08114,0.009751,0.02962,0.003262,0.17902,0.005591,0.02749,0.01684
16.884287,0.014275,0.123375,0.01759,0.030576,0.024808,0.315534,0.129754,0.03681,0.019099,0.042711,0.010714,0.020275,0.003147,0.155443,0.007033,0.032185,0.016671
18.504534,0.010575,0.108866,0.013611,0.035471,0.022856,0.26809,0.148015,0.054708,0.020514,0.053085,0.015954,0.030002,0.002944,0.163142,0.005377,0.033662,0.01313
19.477144,0.01229,0.092292,0.007407,0.020895,0.015296,0.238702,0.170532,0.048755,0.020437,0.089614,0.01261,0.037587,0.003387,0.176528,0.006645,0.032986,0.014037
19.769628,0.012505,0.108072,0.007547,0.020494,0.014718,0.220658,0.172653,0.040347,0.013589,0.096762,0.010092,0.042582,0.002855,0.182436,0.008853,0.02616,0.019676
18.078374,0.014926,0.102837,0.009419,0.027506,0.024343,0.287404,0.152978,0.052869,0.022119,0.057116,0.014435,0.021662,0.003323,0.155047,0.005042,0.022269,0.026704
17.276925,0.010849,0.105317,0.012837,0.035164,0.02606,0.311326,0.135762,0.057429,0.022079,0.051387,0.018348,0.02057,0.002803,0.139274,0.005736,0.028033,0.017025
16.549194,0.021762,0.12236,0.013068,0.023444,0.017184,0.299239,0.137852,0.043968,0.019081,0.059751,0.013043,0.031317,0.00249,0.144386,0.004425,0.020864,0.025764
21.401054,0.007596,0.090843,0.006058,0.016794,0.010798,0.228145,0.186615,0.040933,0.018332,0.091691,0.016197,0.029381,0.002323,0.204257,0.007377,0.028848,0.013812
17.137309,0.016568,0.107309,0.009738,0.032184,0.025387,0.296589,0.140873,0.051647,0.019828,0.05308,0.016078,0.023458,0.004133,0.142335,0.005766,0.031032,0.023996
15.917476,0.015206,0.113969,0.013905,0.031936,0.029078,0.313277,0.129469,0.056306,0.024245,0.050652,0.016991,0.02244,0.002659,0.130073,0.005133,0.02498,0.019684
20.391339,0.008669,0.13725,0.015217,0.052549,0.016117,0.248719,0.164975,0.024784,0.008904,0.036019,0.010806,0.031673,0.002774,0.18792,0.004858,0.044652,0.004115
20.716211,0.010614,0.09844,0.00908,0.023107,0.014443,0.244759,0.174311,0.043908,0.015834,0.080889,0.012991,0.032573,0.002732,0.182244,0.005932,0.03692,0.011223
16.982043,0.016271,0.123515,0.011776,0.028915,0.021878,0.305843,0.139063,0.049622,0.019604,0.055461,0.015625,0.016806,0.002073,0.145295,0.006084,0.019295,0.022874
18.977454,0.013712,0.101687,0.009875,0.021102,0.01863,0.253611,0.163924,0.04044,0.018282,0.087769,0.013493,0.029831,0.002382,0.170709,0.006463,0.036488,0.0116
18.305939,0.014719,0.09818,0.013003,0.031804,0.021782,0.269942,0.147019,0.061076,0.023074,0.063774,0.01716,0.029429,0.004268,0.149619,0.006582,0.033905,0.014664
16.530557,0.012907,0.116172,0.011969,0.028625,0.023703,0.311121,0.136923,0.052546,0.021243,0.053559,0.012659,0.02383,0.002923,0.142847,0.005387,0.023399,0.020188
