% COMP47460 2021 - Assignment 1
% Dataset tesco for student ID number 21200475
@relation tesco-21200475

@attribute area_id {E05000026,E05000027,E05000028,E05000029,E05000030,E05000031,E05000032,E05000033,E05000034,E05000035,E05000036,E05000037,E05000038,E05000039,E05000040,E05000041,E05000042,E05000043,E05000044,E05000045,E05000046,E05000047,E05000048,E05000049,E05000050,E05000051,E05000052,E05000053,E05000054,E05000055,E05000056,E05000057,E05000058,E05000059,E05000060,E05000061,E05000062,E05000063,E05000085,E05000086,E05000087,E05000088,E05000089,E05000090,E05000091,E05000092,E05000093,E05000094,E05000095,E05000096,E05000097,E05000098,E05000099,E05000100,E05000101,E05000102,E05000103,E05000104,E05000105,E05000106,E05000107,E05000108,E05000109,E05000110,E05000111,E05000112,E05000113,E05000114,E05000115,E05000116,E05000117,E05000118,E05000119,E05000120,E05000121,E05000122,E05000123,E05000124,E05000125,E05000126,E05000127,E05000128,E05000129,E05000130,E05000131,E05000132,E05000133,E05000134,E05000135,E05000136,E05000137,E05000138,E05000139,E05000140,E05000141,E05000142,E05000143,E05000144,E05000145,E05000170,E05000171,E05000172,E05000173,E05000174,E05000175,E05000176,E05000177,E05000178,E05000179,E05000180,E05000181,E05000182,E05000183,E05000184,E05000185,E05000186,E05000187,E05000188,E05000189,E05000190,E05000191,E05000192,E05000193,E05000194,E05000195,E05000196,E05000197,E05000198,E05000199,E05000200,E05000201,E05000202,E05000203,E05000204,E05000205,E05000206,E05000207,E05000208,E05000209,E05000210,E05000211,E05000212,E05000213,E05000214,E05000215,E05000216,E05000217,E05000218,E05000219,E05000220,E05000221,E05000222,E05000223,E05000224,E05000225,E05000226,E05000227,E05000228,E05000229,E05000230,E05000250,E05000251,E05000252,E05000253,E05000254,E05000255,E05000256,E05000257,E05000258,E05000259,E05000260,E05000261,E05000262,E05000263,E05000264,E05000265,E05000266,E05000267,E05000268,E05000269,E05000270,E05000271,E05000272,E05000273,E05000274,E05000275,E05000276,E05000277,E05000278,E05000279,E05000280,E05000281,E05000282,E05000283,E05000284,E05000285,E05000286,E05000287,E05000288,E05000289,E05000290,E05000291,E05000292,E05000293,E05000294,E05000295,E05000296,E05000297,E05000298,E05000299,E05000300,E05000301,E05000302,E05000303,E05000304,E05000305,E05000306,E05000307,E05000308,E05000309,E05000310,E05000311,E05000312,E05000313,E05000314,E05000315,E05000316,E05000317,E05000318,E05000319,E05000320,E05000321,E05000322,E05000323,E05000324,E05000325,E05000326,E05000327,E05000328,E05000329,E05000330,E05000331,E05000332,E05000333,E05000334,E05000335,E05000336,E05000337,E05000338,E05000339,E05000340,E05000341,E05000342,E05000343,E05000344,E05000345,E05000346,E05000347,E05000348,E05000349,E05000350,E05000351,E05000352,E05000353,E05000354,E05000355,E05000356,E05000357,E05000358,E05000359,E05000360,E05000361,E05000362,E05000363,E05000364,E05000365,E05000366,E05000367,E05000368,E05000369,E05000370,E05000371,E05000372,E05000373,E05000374,E05000375,E05000376,E05000377,E05000378,E05000379,E05000380,E05000381,E05000400,E05000401,E05000402,E05000403,E05000404,E05000405,E05000406,E05000407,E05000408,E05000409,E05000410,E05000411,E05000412,E05000413,E05000414,E05000415,E05000416,E05000417,E05000418,E05000419,E05000420,E05000421,E05000422,E05000423,E05000424,E05000425,E05000426,E05000427,E05000428,E05000429,E05000430,E05000431,E05000432,E05000433,E05000434,E05000435,E05000436,E05000437,E05000438,E05000439,E05000440,E05000441,E05000442,E05000443,E05000444,E05000445,E05000446,E05000447,E05000448,E05000449,E05000450,E05000451,E05000452,E05000453,E05000454,E05000455,E05000456,E05000457,E05000458,E05000459,E05000460,E05000461,E05000462,E05000463,E05000464,E05000465,E05000466,E05000467,E05000468,E05000469,E05000470,E05000471,E05000472,E05000473,E05000474,E05000475,E05000476,E05000477,E05000478,E05000479,E05000480,E05000481,E05000482,E05000483,E05000484,E05000485,E05000486,E05000487,E05000488,E05000489,E05000490,E05000491,E05000492,E05000493,E05000494,E05000516,E05000517,E05000518,E05000519,E05000520,E05000521,E05000522,E05000523,E05000524,E05000525,E05000526,E05000527,E05000528,E05000529,E05000530,E05000531,E05000532,E05000533,E05000555,E05000556,E05000557,E05000558,E05000559,E05000560,E05000561,E05000562,E05000563,E05000564,E05000565,E05000566,E05000567,E05000568,E05000569,E05000570,E05000571,E05000572,E05000590,E05000591,E05000592,E05000593,E05000594,E05000595,E05000596,E05000597,E05000598,E05000599,E05000600,E05000601,E05000602,E05000603,E05000604,E05000605,E05000606,E05000607,E05000608,E05000609,E05000610,E05000611,E05000612,E05000613,E05000614,E05000615,E05000616,E05000617,E05000618,E05000619,E05000620,E05000621,E05000622,E05000623,E05000624,E05000625,E05000626,E05000627,E05000628,E05000629,E05000630,E05000631,E05000632,E05000633,E05000634,E05000635,E05000636,E05000637,E05000638,E05000639,E05000640,E05000641,E05000642,E05000643,E05000644,E05000645,E05000646,E05000647,E05000648,E05000649,E05009288,E05009302,E05009317,E05009318,E05009319,E05009320,E05009321,E05009322,E05009323,E05009324,E05009325,E05009326,E05009327,E05009328,E05009329,E05009330,E05009331,E05009332,E05009333,E05009334,E05009335,E05009336,E05009367,E05009368,E05009369,E05009370,E05009371,E05009372,E05009373,E05009374,E05009375,E05009376,E05009377,E05009378,E05009379,E05009380,E05009381,E05009382,E05009383,E05009384,E05009385,E05009386,E05009387,E05009388,E05009389,E05009390,E05009391,E05009392,E05009393,E05009394,E05009395,E05009396,E05009397,E05009398,E05009399,E05009400,E05009401,E05009402,E05009403,E05009404,E05009405}
@attribute weight numeric
@attribute weight_std numeric
@attribute volume numeric
@attribute volume_std numeric
@attribute fat numeric
@attribute fat_std numeric
@attribute saturate numeric
@attribute saturate_std numeric
@attribute sugar numeric
@attribute sugar_std numeric
@attribute protein numeric
@attribute protein_std numeric
@attribute carb numeric
@attribute carb_std numeric
@attribute fibre numeric
@attribute fibre_std numeric
@attribute alcohol numeric
@attribute alcohol_std numeric
@attribute energy_fat numeric
@attribute energy_fat_std numeric
@attribute energy_saturate numeric
@attribute energy_saturate_std numeric
@attribute energy_sugar numeric
@attribute energy_sugar_std numeric
@attribute energy_protein numeric
@attribute energy_protein_std numeric
@attribute energy_carb numeric
@attribute energy_carb_std numeric
@attribute energy_fibre numeric
@attribute energy_fibre_std numeric
@attribute energy_alcohol numeric
@attribute energy_alcohol_std numeric
@attribute energy_alcohol_ci95 numeric
@attribute energy_tot numeric
@attribute energy_tot_std numeric
@attribute f_energy_fat numeric
@attribute f_energy_saturate numeric
@attribute f_energy_sugar numeric
@attribute f_energy_protein numeric
@attribute f_energy_carb numeric
@attribute f_energy_fibre numeric
@attribute f_energy_alcohol numeric
@attribute energy_density numeric
@attribute h_nutrients_weight numeric
@attribute h_nutrients_weight_norm numeric
@attribute h_nutrients_calories numeric
@attribute h_nutrients_calories_norm numeric
@attribute f_beer numeric
@attribute f_dairy numeric
@attribute f_eggs numeric
@attribute f_fats_oils numeric
@attribute f_fish numeric
@attribute f_fruit_veg numeric
@attribute f_grains numeric
@attribute f_meat_red numeric
@attribute f_poultry numeric
@attribute f_readymade numeric
@attribute f_sauces numeric
@attribute f_soft_drinks numeric
@attribute f_spirits numeric
@attribute f_sweets numeric
@attribute f_tea_coffee numeric
@attribute f_water numeric
@attribute f_wine numeric
@attribute f_dairy_weight numeric
@attribute f_eggs_weight numeric
@attribute f_fats_oils_weight numeric
@attribute f_fish_weight numeric
@attribute f_fruit_veg_weight numeric
@attribute f_grains_weight numeric
@attribute f_meat_red_weight numeric
@attribute f_poultry_weight numeric
@attribute f_readymade_weight numeric
@attribute f_sauces_weight numeric
@attribute f_sweets_weight numeric
@attribute 'Diabetes category' {mid,high,low}

@data
E05000292,412.957161,544.273962,132.354624,104.497524,8.660366,14.448397,3.513814,6.911262,10.143991,16.168429,5.010581,6.1614,18.367211,23.165678,1.690874,2.457802,0.183673,1.450125,77.943295,130.035569,31.624323,62.201355,40.575963,64.673717,20.042324,24.645599,73.468843,92.662713,3.155463,4.786876,1.285712,10.150875,0.02076,175.895637,175.202428,0.443122,0.17979,0.230682,0.113944,0.417684,0.017939,0.00731,0.425942,1.646138,0.708953,1.55939,0.671593,0.009718,0.120318,0.011801,0.032019,0.016832,0.30813,0.148578,0.040114,0.018686,0.047997,0.017713,0.021165,0.002069,0.158513,0.004883,0.027491,0.013972,0.061834,0.022374,0.029414,0.016195,0.388895,0.231402,0.043737,0.04333,0.045836,0.017514,0.09947,high
E05000038,410.268396,591.349909,114.244887,110.201664,9.293427,14.521042,3.515401,6.234624,10.975341,16.775381,5.288681,6.192282,20.923943,24.378447,1.620378,2.391294,0.163411,1.466295,83.640847,130.689379,31.638612,56.111619,43.901364,67.101525,21.154725,24.76913,83.695772,97.513787,3.005404,4.655363,1.143879,10.264065,0.061461,192.640626,178.310462,0.434181,0.164236,0.227893,0.109814,0.434466,0.015601,0.005938,0.469548,1.597897,0.688177,1.53264,0.660072,0.011744,0.0949,0.010375,0.029435,0.02149,0.239994,0.185297,0.042333,0.018845,0.062482,0.012166,0.032137,0.00302,0.182934,0.006144,0.040119,0.006585,0.062161,0.028789,0.032292,0.018307,0.324047,0.248746,0.050933,0.049504,0.049507,0.012392,0.123321,mid
E05000463,338.923576,448.060319,109.195434,93.407677,9.167316,13.792002,3.624833,6.483595,11.518448,17.411254,4.983284,6.130584,18.417376,22.821509,1.613962,2.467954,0.257297,1.814077,82.505842,124.128017,32.623501,58.352358,46.073793,69.645015,19.933136,24.522337,73.669505,91.286038,2.992828,4.849797,1.801079,12.698537,0.065318,180.902391,175.242695,0.456079,0.180338,0.254689,0.110187,0.407233,0.016544,0.009956,0.533756,1.654426,0.712523,1.559101,0.671468,0.015167,0.092582,0.008549,0.021508,0.016794,0.252072,0.154269,0.043702,0.01759,0.073358,0.009844,0.054446,0.005836,0.185913,0.006126,0.028791,0.013451,0.058828,0.020706,0.023427,0.019254,0.32265,0.245581,0.053247,0.048011,0.071937,0.011942,0.124418,mid
E05000050,363.875658,414.990568,121.928203,96.892695,8.215241,13.731766,3.300725,6.301488,11.036685,17.081264,4.415499,5.807178,17.485833,22.882802,1.599209,2.444183,0.173046,1.41781,73.937165,123.585891,29.706525,56.713388,44.146738,68.325058,17.661997,23.228711,69.943331,91.531206,3.000118,4.846595,1.211321,9.92467,0.022021,165.753932,172.911812,0.446066,0.179221,0.266339,0.106556,0.421971,0.0181,0.007308,0.455524,1.63174,0.702752,1.545611,0.665658,0.010631,0.118201,0.006245,0.024514,0.015998,0.331055,0.143556,0.03256,0.013482,0.051047,0.009735,0.030379,0.002436,0.161144,0.005675,0.031484,0.011856,0.057696,0.013654,0.025878,0.015763,0.432036,0.219999,0.036081,0.032031,0.052148,0.011956,0.102758,mid
E05000144,338.614564,355.537532,107.684021,90.835208,8.711041,14.125325,3.470412,6.610376,9.552383,15.440669,5.123413,6.501212,16.258266,21.916802,1.625248,2.532558,0.251966,1.650009,78.399365,127.127928,31.233711,59.493383,38.209534,61.762675,20.493651,26.004849,65.033063,87.66721,3.065701,4.992288,1.76376,11.55006,0.03904,168.75554,170.814741,0.464574,0.185083,0.226419,0.12144,0.385368,0.018167,0.010452,0.498371,1.704112,0.733921,1.587179,0.683561,0.015305,0.129259,0.012178,0.024997,0.022398,0.326253,0.131352,0.036552,0.0174,0.054295,0.01168,0.024636,0.00279,0.141542,0.005296,0.025861,0.018205,0.085158,0.024999,0.024377,0.021963,0.39927,0.192127,0.044631,0.043287,0.058028,0.013838,0.092321,low
E05000322,282.527943,299.512302,89.594119,86.851211,9.077584,13.087416,3.447964,5.986678,11.537301,17.600288,5.334846,6.298502,20.037744,23.328907,1.709682,2.471667,0.194649,1.495247,81.698255,117.786744,31.031678,53.880101,46.149204,70.401153,21.339386,25.194009,80.150975,93.315627,3.171699,4.920245,1.362545,10.466732,0.058265,187.722859,176.005041,0.435207,0.165306,0.245837,0.113675,0.426964,0.016896,0.007258,0.66444,1.627608,0.700972,1.554226,0.669369,0.016349,0.094346,0.007527,0.017565,0.01494,0.251278,0.172172,0.036636,0.019971,0.094411,0.012525,0.030827,0.002795,0.187322,0.005906,0.023349,0.01208,0.062022,0.021368,0.022754,0.016151,0.352567,0.18197,0.05152,0.048588,0.086521,0.018401,0.138139,mid
E05000605,416.199096,506.239533,107.997869,99.22855,9.395772,15.462003,3.768737,7.335964,9.035263,15.240307,5.50387,6.714489,17.458121,22.849505,1.624408,2.416135,0.242432,1.729147,84.561946,139.158026,33.918637,66.023672,36.14105,60.961229,22.015479,26.857957,69.832483,91.39802,3.067818,4.716975,1.697021,12.104032,0.013659,181.174746,177.055631,0.466742,0.187215,0.199482,0.121515,0.385443,0.016933,0.009367,0.435308,1.690648,0.728123,1.575484,0.678524,0.014207,0.104796,0.013969,0.040435,0.026778,0.295878,0.13803,0.057869,0.020197,0.051917,0.017732,0.022512,0.002978,0.141863,0.005056,0.029155,0.016627,0.064153,0.029864,0.032271,0.022934,0.370218,0.20767,0.061004,0.049021,0.0528,0.016307,0.093759,mid
E05000061,399.508129,432.884568,111.867888,97.571204,8.847451,14.897499,3.538298,7.094606,8.774483,14.965332,5.394691,6.743605,16.483877,22.280829,1.645453,2.439642,0.238659,1.722325,79.627057,134.077488,31.844685,63.851451,35.09793,59.861329,21.578764,26.974419,65.935509,89.123316,3.098026,4.74522,1.670615,12.056273,0.012946,171.909972,173.011909,0.46319,0.18524,0.204165,0.125524,0.383547,0.018021,0.009718,0.430304,1.706871,0.735109,1.589752,0.684669,0.011779,0.113924,0.014742,0.034327,0.028928,0.323263,0.131385,0.054945,0.021154,0.04853,0.015245,0.019867,0.002965,0.13094,0.005744,0.02521,0.017052,0.069504,0.029955,0.02899,0.024999,0.391479,0.190901,0.060694,0.049573,0.050396,0.014309,0.089199,mid
E05000252,374.79247,354.119901,99.371843,85.821462,8.949198,15.009186,3.515082,7.051623,8.412119,14.595831,5.535345,6.980256,15.33056,21.446069,1.652122,2.514606,0.241376,1.608348,80.542785,135.082673,31.635739,63.464606,33.648475,58.383326,22.141379,27.921024,61.322242,85.784278,3.149138,4.943314,1.689631,11.258438,0.01453,168.845175,171.781418,0.477022,0.187365,0.199286,0.131134,0.363186,0.018651,0.010007,0.450503,1.737249,0.748193,1.59805,0.688243,0.012306,0.108124,0.015355,0.033389,0.030693,0.347282,0.11915,0.054727,0.021992,0.047047,0.015399,0.018019,0.002684,0.124915,0.005984,0.023527,0.019406,0.076213,0.031502,0.027432,0.026274,0.40362,0.168143,0.059214,0.052199,0.053448,0.015204,0.086751,low
E05000026,449.535137,771.349423,125.960833,114.892118,9.488797,15.119655,3.693721,6.714925,10.966213,16.636405,4.97756,6.156284,19.381951,23.859315,1.564721,2.323645,0.198172,1.692997,85.399176,136.076899,33.243489,60.434321,43.864852,66.545619,19.91024,24.625135,77.527804,95.437261,2.890336,4.436731,1.387201,11.850977,0.045092,187.114757,181.832908,0.4564,0.177664,0.234428,0.106407,0.414333,0.015447,0.007414,0.416241,1.62263,0.698829,1.532485,0.660005,0.010727,0.101748,0.012308,0.032802,0.018363,0.25495,0.149915,0.043116,0.018481,0.0587,0.012437,0.043738,0.004656,0.181254,0.005945,0.042942,0.007917,0.054651,0.032859,0.027752,0.017015,0.338611,0.271555,0.045861,0.043512,0.044452,0.012713,0.111019,mid
E05000427,397.087464,398.542799,104.72,90.141194,8.618717,14.399346,3.391233,6.579866,8.935654,15.249116,5.591168,6.822735,16.748151,22.317136,1.568607,2.365859,0.251522,1.708392,77.568453,129.594112,30.521094,59.218798,35.742617,60.996466,22.364672,27.29094,66.992603,89.268546,2.985766,4.63358,1.760651,11.958746,0.012377,171.672145,169.407231,0.451841,0.177787,0.208203,0.130275,0.390236,0.017392,0.010256,0.432328,1.700709,0.732456,1.600125,0.689136,0.013522,0.109515,0.014339,0.032423,0.028809,0.297921,0.135284,0.058901,0.023994,0.051163,0.0154,0.024545,0.003244,0.137349,0.005445,0.029523,0.018622,0.068678,0.030519,0.029994,0.026289,0.36211,0.194108,0.065655,0.058305,0.056942,0.015123,0.092277,mid
E05000177,352.551775,421.792192,108.898168,99.17624,9.173502,13.907254,3.636603,6.427905,11.01418,16.929689,5.242643,6.256518,19.520557,23.455236,1.608851,2.422002,0.230703,1.778032,82.56152,125.165282,32.729428,57.851147,44.056719,67.718754,20.970573,25.026071,78.08223,93.820942,3.001906,4.767092,1.614919,12.446224,0.047071,186.231147,173.241919,0.443328,0.175746,0.23657,0.112605,0.419276,0.016119,0.008672,0.528238,1.634509,0.703945,1.55622,0.670227,0.012077,0.102318,0.009524,0.024913,0.018226,0.243249,0.174984,0.042867,0.017976,0.065417,0.012227,0.039114,0.005256,0.180718,0.006769,0.032965,0.011401,0.06765,0.026489,0.026832,0.018185,0.326675,0.243188,0.051149,0.053915,0.051023,0.015428,0.119466,high
E05000138,364.539905,398.493786,102.662241,84.335414,8.719803,14.175805,3.406908,6.32757,9.79494,15.975253,5.238155,6.487218,17.492386,22.714026,1.606184,2.445422,0.280815,1.770879,78.478225,127.582244,30.662176,56.948129,39.179758,63.901012,20.952621,25.948873,69.969545,90.856103,3.034071,4.838947,1.965702,12.396151,0.042197,174.400164,173.097138,0.449989,0.175815,0.224654,0.120141,0.401201,0.017397,0.011271,0.478412,1.682642,0.724675,1.588948,0.684323,0.016572,0.105445,0.015335,0.026663,0.02574,0.289635,0.144367,0.040598,0.018714,0.057597,0.011942,0.029545,0.003675,0.15724,0.006237,0.02976,0.020934,0.066941,0.036751,0.025102,0.023351,0.365521,0.212025,0.04543,0.044919,0.061235,0.013308,0.105416,low
E05000109,317.399946,355.398686,92.986344,79.184857,8.785441,13.323056,3.378229,6.120399,10.688903,16.782546,5.269644,6.431197,18.801572,23.041947,1.706656,2.51574,0.250066,1.590589,79.068971,119.907501,30.404061,55.083594,42.755611,67.130185,21.078575,25.724788,75.206288,92.167787,3.169403,4.967603,1.750462,11.134124,0.05576,180.2737,173.061505,0.438605,0.168655,0.237171,0.116925,0.417178,0.017581,0.00971,0.56797,1.658032,0.714076,1.577135,0.679235,0.016086,0.09783,0.008837,0.020292,0.018999,0.274195,0.162122,0.042059,0.017733,0.076534,0.012235,0.027738,0.002939,0.168906,0.005832,0.027311,0.020351,0.069007,0.02277,0.023944,0.01979,0.371235,0.198876,0.052998,0.046539,0.066173,0.014955,0.113714,mid
E05000046,395.161067,486.085899,117.13747,103.70502,8.743245,14.326156,3.470401,6.517966,10.106057,16.035195,5.116965,6.375576,17.491387,22.853299,1.543967,2.364878,0.212699,1.6155,78.689209,128.935401,31.23361,58.661693,40.424227,64.140778,20.467862,25.502303,69.965546,91.413197,2.893378,4.585905,1.48889,11.308497,0.022584,173.504885,173.00734,0.453527,0.180016,0.232986,0.117967,0.403248,0.016676,0.008581,0.439074,1.662978,0.716205,1.56687,0.674814,0.015021,0.111526,0.013148,0.028598,0.02021,0.287799,0.143576,0.046517,0.021934,0.052156,0.013143,0.033136,0.003384,0.160332,0.005161,0.032441,0.011918,0.067291,0.029194,0.025151,0.018988,0.367699,0.220632,0.053143,0.054977,0.049673,0.013975,0.099277,mid
E05000288,441.579685,560.478087,129.127266,109.206884,8.664252,14.733264,3.479421,6.840268,9.585516,15.53428,5.127104,6.308545,17.988039,23.08407,1.613341,2.399467,0.193199,1.586178,77.978272,132.599378,31.314787,61.562408,38.342065,62.137121,20.508418,25.234178,71.952157,92.336281,3.013038,4.622044,1.352391,11.103245,0.014305,174.804275,174.47604,0.446089,0.179142,0.219343,0.117322,0.411616,0.017237,0.007737,0.395861,1.653867,0.712282,1.564581,0.673828,0.012077,0.116916,0.015411,0.033162,0.020551,0.307262,0.144228,0.046608,0.019864,0.048721,0.014783,0.023123,0.003124,0.149398,0.005439,0.028859,0.010474,0.064444,0.028839,0.027422,0.017447,0.378101,0.231175,0.048993,0.046318,0.046125,0.014558,0.096577,high
E05009404,363.611695,345.487287,102.250206,83.786489,8.671919,14.221431,3.461223,6.652558,8.906173,15.254089,5.520311,6.801823,16.21139,21.892208,1.612818,2.477403,0.299193,1.715352,78.047269,127.992876,31.151007,59.873022,35.62469,61.016355,22.081246,27.207293,64.845561,87.568831,3.075004,4.916711,2.09435,12.007464,0.037945,170.143429,167.975895,0.458715,0.183087,0.20938,0.12978,0.381123,0.018073,0.012309,0.467926,1.722416,0.741804,1.611194,0.693903,0.012737,0.110214,0.014399,0.029598,0.026337,0.311932,0.134171,0.05132,0.019479,0.052935,0.015022,0.022901,0.002732,0.135895,0.005259,0.027014,0.028054,0.06803,0.030987,0.027964,0.024413,0.385377,0.188641,0.057834,0.052177,0.056569,0.016225,0.091783,mid
E05009405,357.142916,369.857247,105.26859,86.802573,8.692587,14.200261,3.436555,6.491961,9.518599,15.674282,5.247439,6.639808,16.295168,21.991024,1.632651,2.564092,0.275639,1.718464,78.233287,127.802346,30.928993,58.427653,38.074396,62.697127,20.989757,26.55923,65.18067,87.964096,3.101091,5.038612,1.929475,12.029249,0.0419,169.434281,170.643205,0.461732,0.182543,0.224715,0.123881,0.384696,0.018303,0.011388,0.474416,1.711185,0.736967,1.597377,0.687953,0.009233,0.117982,0.013177,0.026288,0.025952,0.322139,0.127105,0.042915,0.019561,0.051363,0.012088,0.021555,0.003102,0.146891,0.006312,0.0292,0.025139,0.080741,0.027062,0.025064,0.024353,0.389587,0.187605,0.047791,0.047817,0.055305,0.013454,0.101219,low
E05000521,290.401058,293.675315,95.183932,85.385961,9.997623,13.78716,3.82244,6.22532,11.961121,18.167084,5.535617,6.398774,20.482891,23.727047,1.810562,2.712776,0.22031,1.51502,89.978604,124.084439,34.40196,56.027877,47.844483,72.668337,22.142467,25.595098,81.931563,94.90819,3.345147,5.360916,1.54217,10.605143,0.120571,198.939951,178.711482,0.45229,0.172926,0.240497,0.111302,0.411841,0.016815,0.007752,0.685052,1.644318,0.708169,1.550821,0.667902,0.017639,0.095211,0.007319,0.019528,0.014266,0.238482,0.173659,0.036897,0.016155,0.086307,0.011197,0.024519,0.002631,0.208499,0.006273,0.026105,0.015312,0.068259,0.019076,0.022926,0.015191,0.343937,0.193386,0.0491,0.044864,0.081571,0.015004,0.146686,mid
E05009403,338.474781,326.946836,85.117442,67.649706,8.452109,14.265396,3.426154,6.701528,8.980804,15.208236,5.16137,6.795503,14.747339,21.186553,1.535007,2.625136,0.370577,1.972057,76.068985,128.388565,30.835384,60.313752,35.923217,60.832943,20.645479,27.18201,58.989358,84.746211,2.925844,5.216266,2.594042,13.8044,0.062868,161.223709,169.587501,0.471823,0.191258,0.222816,0.128055,0.365885,0.018148,0.01609,0.476324,1.750434,0.753871,1.622566,0.698801,0.019456,0.123852,0.010462,0.028803,0.026885,0.313025,0.11054,0.046108,0.018194,0.049397,0.01277,0.042895,0.004085,0.132142,0.006025,0.023872,0.03149,0.089149,0.024341,0.028332,0.026658,0.392203,0.15927,0.056261,0.051275,0.063854,0.01363,0.095025,low
E05000333,349.499059,378.871306,119.260122,99.878283,8.937452,13.57866,3.524335,6.367042,10.817542,17.089917,5.292056,6.374052,18.941404,23.303071,1.652976,2.452728,0.21139,1.588411,80.437067,122.207941,31.719019,57.303382,43.27017,68.359668,21.168225,25.496208,75.765617,93.212285,3.095263,4.879008,1.479728,11.118878,0.052906,181.9459,172.699328,0.442093,0.174332,0.237819,0.116344,0.416418,0.017012,0.008133,0.520591,1.646699,0.709195,1.564427,0.673762,0.010089,0.100118,0.009622,0.024898,0.018536,0.268307,0.154409,0.050658,0.020793,0.073955,0.01804,0.023055,0.002262,0.172082,0.004572,0.032364,0.016238,0.058469,0.022429,0.028555,0.019115,0.369451,0.193122,0.060079,0.046532,0.073465,0.020011,0.108772,mid
E05000301,417.845337,609.09374,142.594355,109.896128,8.744668,14.237288,3.586536,6.591822,11.135841,17.259336,4.844099,5.906567,18.783683,23.5304,1.518156,2.322281,0.23338,1.67193,78.702016,128.13559,32.278825,59.326396,44.543363,69.037342,19.376397,23.626268,75.134733,94.121602,2.825271,4.545091,1.633663,11.70351,0.02394,177.672079,175.325242,0.442962,0.181676,0.250705,0.109057,0.422884,0.015902,0.009195,0.42521,1.626266,0.700394,1.551296,0.668107,0.013466,0.128095,0.011085,0.029534,0.012391,0.249076,0.155232,0.040537,0.019154,0.053265,0.012584,0.037243,0.00366,0.179918,0.005437,0.034829,0.014494,0.058025,0.021539,0.02857,0.011941,0.332625,0.27816,0.042718,0.048136,0.050589,0.013701,0.113996,high
E05000131,326.453984,339.074306,101.696613,81.884214,8.930866,13.785386,3.534857,6.434599,9.810302,16.004628,5.227879,6.516952,16.785916,22.013336,1.612989,2.437994,0.340556,1.779955,80.377797,124.068473,31.813711,57.911389,39.241208,64.018512,20.911515,26.067808,67.143665,88.053343,3.040561,4.8394,2.383895,12.459687,0.048806,173.857433,171.349699,0.46232,0.182987,0.225709,0.12028,0.3862,0.017489,0.013712,0.532563,1.709241,0.73613,1.599132,0.688709,0.018636,0.114303,0.008748,0.022527,0.019789,0.281203,0.143976,0.043281,0.016971,0.066397,0.012303,0.030266,0.002911,0.154578,0.005128,0.027392,0.031591,0.067867,0.01915,0.023597,0.020313,0.365108,0.205272,0.053104,0.045159,0.084104,0.015056,0.101271,low
E05000630,333.201324,311.758511,98.372971,73.110401,8.246833,13.943219,3.334016,6.626883,8.85463,14.465907,5.129779,6.704668,14.835418,20.83092,1.614676,2.453572,0.170852,1.265872,74.221496,125.488969,30.00614,59.641949,35.418521,57.86363,20.519115,26.818673,59.341674,83.323679,3.072843,4.864016,1.195961,8.861103,0.02087,158.351088,166.400697,0.468715,0.189491,0.223671,0.12958,0.374747,0.019405,0.007553,0.475241,1.719597,0.74059,1.588668,0.684202,0.010022,0.13345,0.014246,0.026202,0.027108,0.381579,0.111604,0.037076,0.019667,0.041104,0.010587,0.01578,0.001554,0.129134,0.004764,0.020331,0.015793,0.096786,0.029717,0.021943,0.024592,0.425386,0.161969,0.041447,0.050364,0.049453,0.012725,0.085618,low
E05000267,384.244801,394.852778,110.570688,96.268235,8.94389,14.631174,3.555132,6.880335,9.305664,15.482786,5.440547,6.713962,16.963005,22.575164,1.613535,2.458814,0.265764,1.672336,80.495006,131.680567,31.996188,61.923016,37.222658,61.931143,21.762189,26.855848,67.85202,90.300656,3.043737,4.823025,1.86035,11.706354,0.020404,175.013303,172.530461,0.459937,0.182821,0.212685,0.124346,0.387696,0.017391,0.01063,0.455473,1.699924,0.732118,1.590663,0.685061,0.013871,0.109797,0.012499,0.032324,0.02497,0.29617,0.14051,0.053728,0.02361,0.049792,0.015726,0.023863,0.002559,0.143849,0.005649,0.02878,0.022304,0.064809,0.025552,0.030803,0.023518,0.375778,0.19903,0.061211,0.055213,0.054302,0.015449,0.094334,mid
E05000180,355.459686,354.186113,101.944237,87.379646,9.203964,14.345066,3.662916,6.740197,10.077632,16.147629,5.326361,6.462096,18.276325,23.095362,1.656641,2.467798,0.204078,1.495285,82.835672,129.105594,32.966242,60.661769,40.310526,64.590516,21.305442,25.848385,73.105302,92.38145,3.110488,4.851802,1.428545,10.466998,0.034698,181.785449,173.290708,0.455678,0.181347,0.221748,0.117201,0.402152,0.017111,0.007858,0.511409,1.663329,0.716357,1.563063,0.673175,0.011128,0.109847,0.009869,0.030297,0.020454,0.280698,0.148202,0.055248,0.019204,0.064838,0.015519,0.023241,0.002727,0.160793,0.007584,0.024644,0.015706,0.074265,0.024027,0.031669,0.019701,0.356927,0.189865,0.062726,0.047769,0.062875,0.017136,0.11304,mid
